Longitude,Latitude,Mean,100,250,500,700,850,1000
52.0,66.5,0.0,0.039,0.072,0.093,0.164,0.262,0.326
52.0,67.0,0.0,0.123,0.229,0.312,0.573,0.917,0.971
52.0,69.0,0.0,0.021,0.038,0.053,0.1,0.161,0.228
52.0,71.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
52.5,54.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
52.5,54.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
52.5,55.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
52.5,56.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
52.5,57.0,0.0,0.132,0.244,0.284,0.412,0.62,0.649
52.5,57.5,0.0,0.097,0.18,0.174,0.244,0.375,0.4
52.5,58.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
52.5,59.0,0.0,0.031,0.057,0.075,0.136,0.218,0.279
52.5,60.0,0.0,0.404,0.856,2.303,5.762,9.666,8.342
52.5,60.5,0.0,0.145,0.269,0.351,0.632,1.007,0.928
52.5,61.5,0.0,0.08,0.15,0.178,0.296,0.464,0.477
52.5,62.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
52.5,63.5,0.0,0.047,0.088,0.119,0.22,0.352,0.389
52.5,64.0,0.0,0.037,0.069,0.09,0.159,0.254,0.308
52.5,65.5,0.0,0.131,0.242,0.277,0.366,0.529,0.548
52.5,67.5,0.0,0.136,0.255,0.244,0.094,0.132,0.198
52.5,69.5,0.0,0.026,0.047,0.06,0.106,0.169,0.235
53.0,54.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
53.0,55.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
53.0,55.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
53.0,56.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
53.0,57.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
53.0,58.0,0.0,0.118,0.217,0.217,0.268,0.399,0.439
53.0,58.5,0.0,0.028,0.05,0.069,0.128,0.205,0.269
53.0,59.5,0.0,0.069,0.129,0.181,0.347,0.557,0.56
53.0,60.0,0.0,0.031,0.057,0.075,0.136,0.218,0.279
53.0,61.0,0.0,0.031,0.057,0.075,0.136,0.218,0.279
53.0,61.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
53.0,62.5,0.0,0.072,0.134,0.154,0.245,0.383,0.409
53.0,63.0,0.0,0.036,0.074,0.261,0.569,0.913,0.854
53.0,64.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
53.0,66.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
53.0,68.0,0.0,0.041,0.077,0.105,0.195,0.313,0.377
53.0,70.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
53.5,54.5,0.0,0.147,0.272,0.314,0.447,0.667,0.688
53.5,55.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
53.5,56.0,0.0,0.085,0.158,0.17,0.252,0.388,0.439
53.5,56.5,0.0,0.04,0.074,0.094,0.165,0.262,0.324
